station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,skyc1,skyl1,wxcodes,feel,metar,day,month,year,hr,min
VTBS,2022-10-06 00:00:00,100.9819,13.3553,2.0,80.6,75.2,83.66,0.0,0.0,0.0,29.85,5.59,FEW,1100.0,HZ,86.17,VTBS 060000Z 00000KT 9000 FEW011 SCT020 27/24 Q1011 NOSIG,6,10,2022,0,0
VTBS,2022-10-06 00:30:00,100.9819,13.3553,2.0,80.6,77.0,88.83,,2.0,0.0,29.85,5.59,FEW,800.0,HZ,87.59,VTBS 060030Z VRB02KT 9000 FEW008 27/25 Q1011 NOSIG,6,10,2022,0,30
VTBS,2022-10-06 01:00:00,100.9819,13.3553,2.0,82.4,77.0,83.77,10.0,3.0,0.0,29.85,5.59,FEW,800.0,HZ,90.85,VTBS 060100Z 01003KT 9000 FEW008 28/25 Q1011 NOSIG,6,10,2022,1,0
VTBS,2022-10-06 01:30:00,100.9819,13.3553,2.0,84.2,75.2,74.44,100.0,5.0,0.0,29.88,5.59,FEW,900.0,HZ,92.45,VTBS 060130Z 10005KT 050V180 9000 FEW009 29/24 Q1012 NOSIG,6,10,2022,1,30
VTBS,2022-10-06 02:00:00,100.9819,13.3553,2.0,84.2,77.0,79.04,90.0,5.0,0.0,29.88,5.59,FEW,1000.0,HZ,94.16,VTBS 060200Z 09005KT 050V130 9000 FEW010 SCT020 29/25 Q1012 NOSIG,6,10,2022,2,0
VTBS,2022-10-06 02:30:00,100.9819,13.3553,2.0,84.2,75.2,74.44,90.0,4.0,0.0,29.88,6.21,FEW,1000.0,HZ,92.45,VTBS 060230Z 09004KT 040V180 9999 FEW010 SCT020 29/24 Q1012 NOSIG,6,10,2022,2,30
VTBS,2022-10-06 03:00:00,100.9819,13.3553,2.0,86.0,73.4,66.15,100.0,6.0,0.0,29.88,6.21,SCT,2000.0,HZ,93.45,VTBS 060300Z 10006KT 050V170 9999 SCT020 30/23 Q1012 NOSIG,6,10,2022,3,0
VTBS,2022-10-06 03:30:00,100.9819,13.3553,2.0,86.0,73.4,66.15,100.0,5.0,0.0,29.88,6.21,SCT,2000.0,HZ,93.45,VTBS 060330Z 10005KT 060V170 9999 SCT020 30/23 Q1012 NOSIG,6,10,2022,3,30
VTBS,2022-10-06 04:00:00,100.9819,13.3553,2.0,86.0,73.4,66.15,90.0,6.0,0.0,29.88,6.21,FEW,2000.0,HZ,93.45,VTBS 060400Z 09006KT 070V130 9999 FEW020 30/23 Q1012 NOSIG,6,10,2022,4,0
VTBS,2022-10-06 04:30:00,100.9819,13.3553,2.0,86.0,73.4,66.15,90.0,7.0,0.0,29.85,6.21,FEW,2000.0,HZ,93.45,VTBS 060430Z 09007KT 060V150 9999 FEW020 30/23 Q1011 NOSIG,6,10,2022,4,30
VTBS,2022-10-06 05:00:00,100.9819,13.3553,2.0,87.8,73.4,62.47,90.0,7.0,0.0,29.85,6.21,SCT,2000.0,HZ,95.86,VTBS 060500Z 09007KT 060V130 9999 SCT020 31/23 Q1011 NOSIG,6,10,2022,5,0
VTBS,2022-10-06 05:30:00,100.9819,13.3553,2.0,87.8,73.4,62.47,80.0,9.0,0.0,29.85,6.21,SCT,2000.0,HZ,95.86,VTBS 060530Z 08009KT 060V140 9999 SCT020 31/23 Q1011 NOSIG,6,10,2022,5,30
VTBS,2022-10-06 06:00:00,100.9819,13.3553,2.0,87.8,73.4,62.47,70.0,9.0,0.0,29.83,6.21,FEW,2000.0,HZ,95.86,VTBS 060600Z 07009KT 040V130 9999 FEW020 31/23 Q1010 NOSIG,6,10,2022,6,0
VTBS,2022-10-06 06:30:00,100.9819,13.3553,2.0,89.6,75.2,62.68,90.0,8.0,0.0,29.8,6.21,FEW,2000.0,HZ,100.23,VTBS 060630Z 09008KT 040V150 9999 FEW020 32/24 Q1009 NOSIG,6,10,2022,6,30
VTBS,2022-10-06 07:00:00,100.9819,13.3553,2.0,87.8,73.4,62.47,80.0,6.0,0.0,29.77,6.21,FEW,2000.0,HZ,95.86,VTBS 060700Z 08006KT 030V130 9999 FEW020 31/23 Q1008 NOSIG,6,10,2022,7,0
VTBS,2022-10-06 07:30:00,100.9819,13.3553,2.0,89.6,71.6,55.53,,4.0,0.0,29.77,6.21,FEW,2000.0,HZ,96.41,VTBS 060730Z VRB04KT 9999 FEW020 32/22 Q1008 NOSIG,6,10,2022,7,30
VTBS,2022-10-06 08:00:00,100.9819,13.3553,2.0,87.8,71.6,58.78,110.0,15.0,0.0,29.77,6.21,SCT,1800.0,VCSH,94.18,VTBS 060800Z 11015G25KT 070V170 9999 VCSH SCT018CB BKN030 31/22 Q1008 WS ALL RWY TEMPO FM0810 TL0900 2000 +TSRA,6,10,2022,8,0
VTBS,2022-10-06 08:30:00,100.9819,13.3553,2.0,80.6,71.6,74.11,190.0,18.0,0.0,29.77,1.86,SCT,1800.0,TSRA,84.57,VTBS 060830Z 19018KT 3000 TSRA SCT018CB BKN030 BKN100 27/22 Q1008 TEMPO TL0850 1500 +TSRA,6,10,2022,8,30
VTBS,2022-10-06 09:00:00,100.9819,13.3553,2.0,75.2,71.6,88.59,220.0,7.0,0.0,29.77,4.35,FEW,1800.0,-RA,75.2,VTBS 060900Z 22007KT 190V250 7000 -RA FEW018CB BKN030 24/22 Q1008 RETSRA BECMG TL0930 NSW,6,10,2022,9,0
VTBS,2022-10-06 09:30:00,100.9819,13.3553,2.0,77.0,71.6,83.44,220.0,6.0,0.0,29.77,6.21,FEW,2000.0,-RA,77.0,VTBS 060930Z 22006KT 9999 -RA FEW020CB SCT040 25/22 Q1008 NOSIG,6,10,2022,9,30
VTBS,2022-10-06 10:00:00,100.9819,13.3553,2.0,78.8,73.4,83.55,210.0,4.0,0.0,29.77,6.21,FEW,2000.0,HZ,78.8,VTBS 061000Z 21004KT 9999 FEW020 SCT070 26/23 Q1008 NOSIG,6,10,2022,10,0
VTBS,2022-10-06 10:30:00,100.9819,13.3553,2.0,78.8,73.4,83.55,,2.0,0.0,29.8,6.21,FEW,2000.0,HZ,78.8,VTBS 061030Z VRB02KT 9999 FEW020 SCT040 BKN100 26/23 Q1009 NOSIG,6,10,2022,10,30
VTBS,2022-10-06 11:00:00,100.9819,13.3553,2.0,78.8,73.4,83.55,330.0,3.0,0.0,29.8,6.21,FEW,2000.0,HZ,78.8,VTBS 061100Z 33003KT 9999 FEW020 SCT040 BKN100 26/23 Q1009 NOSIG,6,10,2022,11,0
VTBS,2022-10-06 11:30:00,100.9819,13.3553,2.0,78.8,73.4,83.55,240.0,2.0,0.0,29.8,6.21,FEW,2000.0,HZ,78.8,VTBS 061130Z 24002KT 9999 FEW020 SCT040 BKN100 26/23 Q1009 NOSIG,6,10,2022,11,30
VTBS,2022-10-06 12:00:00,100.9819,13.3553,2.0,78.8,73.4,83.55,190.0,4.0,0.0,29.83,6.21,FEW,2000.0,HZ,78.8,VTBS 061200Z 19004KT 9999 FEW020CB SCT040 BKN100 26/23 Q1010 NOSIG,6,10,2022,12,0
VTBS,2022-10-06 12:30:00,100.9819,13.3553,2.0,80.6,73.4,78.76,140.0,6.0,0.0,29.85,4.97,SCT,2000.0,-TSRA,85.32,VTBS 061230Z 14006KT 110V190 8000 -TSRA SCT020CB BKN030 BKN100 27/23 Q1011 TEMPO TL1330 4000 TSRA,6,10,2022,12,30
VTBS,2022-10-06 13:00:00,100.9819,13.3553,2.0,80.6,75.2,83.66,120.0,7.0,0.0,29.85,4.35,SCT,2000.0,-TSRA,86.17,VTBS 061300Z 12007KT 100V180 7000 -TSRA SCT020CB BKN030 BKN100 27/24 Q1011 TEMPO TL1340 4500 TSRA,6,10,2022,13,0
VTBS,2022-10-06 13:30:00,100.9819,13.3553,2.0,78.8,75.2,88.75,120.0,6.0,0.0,29.88,4.97,FEW,800.0,-RA,78.8,VTBS 061330Z 12006KT 100V160 8000 -RA FEW008 BKN100 26/24 Q1012 RETS NOSIG,6,10,2022,13,30
VTBS,2022-10-06 14:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,120.0,8.0,0.0,29.88,4.35,FEW,800.0,-RA,78.8,VTBS 061400Z 12008KT 100V160 7000 -RA FEW008 BKN100 26/24 Q1012 NOSIG,6,10,2022,14,0
VTBS,2022-10-06 14:30:00,100.9819,13.3553,2.0,78.8,73.4,83.55,110.0,6.0,0.0,29.88,4.35,FEW,800.0,-RA,78.8,VTBS 061430Z 11006KT 070V180 7000 -RA FEW008 BKN100 26/23 Q1012 NOSIG,6,10,2022,14,30
VTBS,2022-10-06 15:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,150.0,3.0,0.0,29.88,5.59,FEW,2000.0,-RA,77.0,VTBS 061500Z 15003KT 110V210 9000 -RA FEW020 BKN100 25/23 Q1012 NOSIG,6,10,2022,15,0
VTBS,2022-10-06 15:30:00,100.9819,13.3553,2.0,78.8,75.2,88.75,220.0,3.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 061530Z 22003KT 9999 FEW020 26/24 Q1012 NOSIG,6,10,2022,15,30
VTBS,2022-10-06 16:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,230.0,2.0,0.0,29.88,6.21,FEW,2000.0,HZ,77.0,VTBS 061600Z 23002KT 9999 FEW020 25/23 Q1012 NOSIG,6,10,2022,16,0
VTBS,2022-10-06 16:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,330.0,2.0,0.0,29.88,6.21,FEW,2000.0,HZ,77.0,VTBS 061630Z 33002KT 9999 FEW020 25/23 Q1012 NOSIG,6,10,2022,16,30
VTBS,2022-10-06 17:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,350.0,3.0,0.0,29.85,6.21,FEW,700.0,HZ,77.0,VTBS 061700Z 35003KT 9999 FEW007 25/23 Q1011 NOSIG,6,10,2022,17,0
VTBS,2022-10-06 17:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,10.0,4.0,0.0,29.85,6.21,FEW,700.0,HZ,77.0,VTBS 061730Z 01004KT 9999 FEW007 25/23 Q1011 NOSIG,6,10,2022,17,30
VTBS,2022-10-06 18:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,360.0,3.0,0.0,29.85,6.21,FEW,700.0,HZ,77.0,VTBS 061800Z 36003KT 9999 FEW007 25/23 Q1011 NOSIG,6,10,2022,18,0
VTBS,2022-10-06 18:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,30.0,2.0,0.0,29.85,6.21,SCT,3000.0,HZ,77.0,VTBS 061830Z 03002KT 9999 SCT030 25/23 Q1011 NOSIG,6,10,2022,18,30
VTBS,2022-10-06 19:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,330.0,3.0,0.0,29.83,6.21,FEW,800.0,HZ,77.0,VTBS 061900Z 33003KT 9999 FEW008 25/23 Q1010 NOSIG,6,10,2022,19,0
VTBS,2022-10-06 19:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,,1.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 061930Z VRB01KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,19,30
VTBS,2022-10-06 20:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,30.0,3.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 062000Z 03003KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,20,0
VTBS,2022-10-06 20:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,10.0,3.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 062030Z 01003KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,20,30
VTBS,2022-10-06 21:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,10.0,3.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 062100Z 01003KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,21,0
VTBS,2022-10-06 21:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,20.0,3.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 062130Z 02003KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,21,30
VTBS,2022-10-06 22:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,20.0,5.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 062200Z 02005KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,22,0
VTBS,2022-10-06 22:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,20.0,4.0,0.0,29.83,6.21,FEW,2000.0,HZ,77.0,VTBS 062230Z 02004KT 9999 FEW020 25/23 Q1010 NOSIG,6,10,2022,22,30
VTBS,2022-10-06 23:00:00,100.9819,13.3553,2.0,77.0,73.4,88.67,20.0,4.0,0.0,29.83,5.59,FEW,2000.0,HZ,77.0,VTBS 062300Z 02004KT 9000 FEW020 25/23 Q1010 NOSIG,6,10,2022,23,0
VTBS,2022-10-06 23:30:00,100.9819,13.3553,2.0,77.0,73.4,88.67,10.0,4.0,0.0,29.83,4.97,FEW,2000.0,HZ,77.0,VTBS 062330Z 01004KT 8000 FEW020 25/23 Q1010 NOSIG,6,10,2022,23,30
VTBS,2022-10-07 00:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,20.0,5.0,0.0,29.85,4.97,FEW,2000.0,HZ,78.8,VTBS 070000Z 02005KT 8000 FEW020 SCT040 26/24 Q1011 NOSIG,7,10,2022,0,0
VTBS,2022-10-07 00:30:00,100.9819,13.3553,2.0,78.8,75.2,88.75,20.0,5.0,0.0,29.85,5.59,FEW,1000.0,HZ,78.8,VTBS 070030Z 02005KT 9000 FEW010 SCT040 26/24 Q1011 NOSIG,7,10,2022,0,30
VTBS,2022-10-07 01:00:00,100.9819,13.3553,2.0,80.6,75.2,83.66,20.0,5.0,0.0,29.85,6.21,FEW,1000.0,HZ,86.17,VTBS 070100Z 02005KT 9999 FEW010 SCT040 27/24 Q1011 NOSIG,7,10,2022,1,0
VTBS,2022-10-07 01:30:00,100.9819,13.3553,2.0,82.4,75.2,78.9,,4.0,0.0,29.88,6.21,SCT,1000.0,HZ,89.48,VTBS 070130Z VRB04KT 9999 SCT010 28/24 Q1012 NOSIG,7,10,2022,1,30
VTBS,2022-10-07 02:00:00,100.9819,13.3553,2.0,82.4,77.0,83.77,30.0,6.0,0.0,29.88,6.21,FEW,1000.0,HZ,90.85,VTBS 070200Z 03006KT 360V080 9999 FEW010 SCT020 28/25 Q1012 NOSIG,7,10,2022,2,0
VTBS,2022-10-07 02:30:00,100.9819,13.3553,2.0,84.2,77.0,79.04,50.0,6.0,0.0,29.88,6.21,FEW,1000.0,HZ,94.16,VTBS 070230Z 05006KT 010V070 9999 FEW010 SCT020 29/25 Q1012 NOSIG,7,10,2022,2,30
VTBS,2022-10-07 03:00:00,100.9819,13.3553,2.0,84.2,77.0,79.04,50.0,6.0,0.0,29.88,6.21,FEW,1000.0,HZ,94.16,VTBS 070300Z 05006KT 010V090 9999 FEW010 SCT020 29/25 Q1012 NOSIG,7,10,2022,3,0
VTBS,2022-10-07 03:30:00,100.9819,13.3553,2.0,86.0,77.0,74.61,90.0,6.0,0.0,29.88,6.21,SCT,2000.0,HZ,97.15,VTBS 070330Z 09006KT 060V120 9999 SCT020 30/25 Q1012 NOSIG,7,10,2022,3,30
VTBS,2022-10-07 04:00:00,100.9819,13.3553,2.0,86.0,77.0,74.61,80.0,6.0,0.0,29.88,6.21,SCT,2000.0,HZ,97.15,VTBS 070400Z 08006KT 030V120 9999 SCT020 30/25 Q1012 NOSIG,7,10,2022,4,0
VTBS,2022-10-07 04:30:00,100.9819,13.3553,2.0,86.0,77.0,74.61,80.0,5.0,0.0,29.85,6.21,SCT,2000.0,HZ,97.15,VTBS 070430Z 08005KT 050V110 9999 SCT020 30/25 Q1011 NOSIG,7,10,2022,4,30
VTBS,2022-10-07 05:00:00,100.9819,13.3553,2.0,87.8,77.0,70.45,70.0,5.0,0.0,29.83,6.21,FEW,2000.0,HZ,99.92,VTBS 070500Z 07005KT 020V120 9999 FEW020 31/25 Q1010 NOSIG,7,10,2022,5,0
VTBS,2022-10-07 05:30:00,100.9819,13.3553,2.0,87.8,75.2,66.35,90.0,5.0,0.0,29.83,6.21,FEW,2000.0,HZ,97.76,VTBS 070530Z 09005KT 020V130 9999 FEW020 31/24 Q1010 NOSIG,7,10,2022,5,30
VTBS,2022-10-07 06:00:00,100.9819,13.3553,2.0,87.8,75.2,66.35,140.0,3.0,0.0,29.8,6.21,FEW,2000.0,HZ,97.76,VTBS 070600Z 14003KT 050V200 9999 FEW020 31/24 Q1009 NOSIG,7,10,2022,6,0
VTBS,2022-10-07 06:30:00,100.9819,13.3553,2.0,89.6,77.0,66.55,90.0,5.0,0.0,29.77,6.21,FEW,2000.0,HZ,102.54,VTBS 070630Z 09005KT 030V150 9999 FEW020 32/25 Q1008 NOSIG,7,10,2022,6,30
VTBS,2022-10-07 07:00:00,100.9819,13.3553,2.0,89.6,75.2,62.68,120.0,5.0,0.0,29.77,6.21,FEW,2000.0,HZ,100.23,VTBS 070700Z 12005KT 060V170 9999 FEW020 32/24 Q1008 NOSIG,7,10,2022,7,0
VTBS,2022-10-07 07:30:00,100.9819,13.3553,2.0,89.6,75.2,62.68,130.0,3.0,0.0,29.74,6.21,FEW,2000.0,HZ,100.23,VTBS 070730Z 13003KT 070V240 9999 FEW020CB 32/24 Q1007 NOSIG,7,10,2022,7,30
VTBS,2022-10-07 08:00:00,100.9819,13.3553,2.0,87.8,77.0,70.45,,6.0,0.0,29.74,5.59,FEW,2000.0,-RA,99.92,VTBS 070800Z VRB06KT 9000 -RA FEW020CB SCT040 31/25 Q1007 WS ALL RWY TEMPO FM0810 TL0830 15015G25KT 4000 TSRA,7,10,2022,8,0
VTBS,2022-10-07 08:30:00,100.9819,13.3553,2.0,84.2,77.0,79.04,60.0,14.0,0.0,29.77,4.97,SCT,1500.0,-TSRA,94.16,VTBS 070830Z 06014G24KT 030V120 8000 -TSRA SCT015CB SCT030 BKN080 29/25 Q1008 WS ALL RWY TEMPO TL0910 4000 TSRA,7,10,2022,8,30
VTBS,2022-10-07 09:00:00,100.9819,13.3553,2.0,75.2,75.2,100.0,50.0,8.0,0.0,29.77,3.11,FEW,700.0,TSRA,75.2,VTBS 070900Z 05008KT 020V090 5000 TSRA FEW007 SCT015CB SCT030 BKN080 24/24 Q1008 RERA TEMPO TL0920 3000 TSRA,7,10,2022,9,0
VTBS,2022-10-07 09:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,50.0,7.0,0.0,29.77,3.11,FEW,700.0,TSRA,77.0,VTBS 070930Z 05007KT 010V090 5000 TSRA FEW007 SCT020CB SCT030 BKN080 25/24 Q1008 TEMPO FM0940 TL1000 3000 TSRA,7,10,2022,9,30
VTBS,2022-10-07 10:00:00,100.9819,13.3553,2.0,77.0,75.2,94.19,120.0,3.0,0.0,29.8,4.97,FEW,700.0,-TSRA,77.0,VTBS 071000Z 12003KT 040V180 8000 -TSRA FEW007 SCT020CB SCT030 BKN080 25/24 Q1009 RERA TEMPO FM1010 TL1050 4000 TSRA,7,10,2022,10,0
VTBS,2022-10-07 10:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,150.0,3.0,0.0,29.83,4.97,FEW,700.0,-TSRA,77.0,VTBS 071030Z 15003KT 100V230 8000 -TSRA FEW007 FEW020CB BKN080 25/24 Q1010 BECMG TL1130 NSW,7,10,2022,10,30
VTBS,2022-10-07 11:00:00,100.9819,13.3553,2.0,77.0,75.2,94.19,,1.0,0.0,29.83,4.35,FEW,2000.0,-RA,77.0,VTBS 071100Z VRB01KT 7000 -RA FEW020 BKN080 25/24 Q1010 RETS NOSIG,7,10,2022,11,0
VTBS,2022-10-07 11:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,,2.0,0.0,29.83,4.35,FEW,2000.0,-RA,77.0,VTBS 071130Z VRB02KT 7000 -RA FEW020 BKN100 25/24 Q1010 NOSIG,7,10,2022,11,30
VTBS,2022-10-07 12:00:00,100.9819,13.3553,2.0,77.0,75.2,94.19,,1.0,0.0,29.83,4.97,FEW,2000.0,-RA,77.0,VTBS 071200Z VRB01KT 8000 -RA FEW020 BKN100 25/24 Q1010 NOSIG,7,10,2022,12,0
VTBS,2022-10-07 12:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,210.0,2.0,0.0,29.83,4.97,FEW,2000.0,-RA,77.0,VTBS 071230Z 21002KT 8000 -RA FEW020 BKN100 25/24 Q1010 NOSIG,7,10,2022,12,30
VTBS,2022-10-07 13:00:00,100.9819,13.3553,2.0,77.0,75.2,94.19,0.0,0.0,0.0,29.85,5.59,FEW,2000.0,-RA,77.0,VTBS 071300Z 00000KT 9000 -RA FEW020 BKN100 25/24 Q1011 NOSIG,7,10,2022,13,0
VTBS,2022-10-07 13:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,,1.0,0.0,29.88,5.59,FEW,2000.0,-RA,77.0,VTBS 071330Z VRB01KT 9000 -RA FEW020 BKN100 25/24 Q1012 NOSIG,7,10,2022,13,30
VTBS,2022-10-07 14:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,,1.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 071400Z VRB01KT 9999 FEW020 26/24 Q1012 NOSIG,7,10,2022,14,0
VTBS,2022-10-07 14:30:00,100.9819,13.3553,2.0,78.8,73.4,83.55,,1.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 071430Z VRB01KT 9999 FEW020 26/23 Q1012 NOSIG,7,10,2022,14,30
VTBS,2022-10-07 15:00:00,100.9819,13.3553,2.0,80.6,73.4,78.76,,3.0,0.0,29.88,6.21,FEW,2000.0,HZ,85.32,VTBS 071500Z VRB03KT 9999 FEW020 27/23 Q1012 NOSIG,7,10,2022,15,0
VTBS,2022-10-07 15:30:00,100.9819,13.3553,2.0,78.8,73.4,83.55,,1.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 071530Z VRB01KT 9999 FEW020 26/23 Q1012 NOSIG,7,10,2022,15,30
VTBS,2022-10-07 16:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,360.0,2.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 071600Z 36002KT 9999 FEW020 26/24 Q1012 NOSIG,7,10,2022,16,0
VTBS,2022-10-07 16:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,,1.0,0.0,29.88,6.21,FEW,2000.0,HZ,77.0,VTBS 071630Z VRB01KT 9999 FEW020 25/24 Q1012 NOSIG,7,10,2022,16,30
VTBS,2022-10-07 17:00:00,100.9819,13.3553,2.0,78.8,73.4,83.55,,2.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 071700Z VRB02KT 9999 FEW020 26/23 Q1012 NOSIG,7,10,2022,17,0
VTBS,2022-10-07 17:30:00,100.9819,13.3553,2.0,78.8,73.4,83.55,100.0,3.0,0.0,29.88,6.21,FEW,2000.0,HZ,78.8,VTBS 071730Z 10003KT 040V190 9999 FEW020 26/23 Q1012 NOSIG,7,10,2022,17,30
VTBS,2022-10-07 18:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,100.0,2.0,0.0,29.85,6.21,FEW,2000.0,HZ,78.8,VTBS 071800Z 10002KT 9999 FEW020 26/24 Q1011 NOSIG,7,10,2022,18,0
VTBS,2022-10-07 18:30:00,100.9819,13.3553,2.0,78.8,75.2,88.75,,2.0,0.0,29.85,6.21,FEW,2000.0,HZ,78.8,VTBS 071830Z VRB02KT 9999 FEW020 26/24 Q1011 NOSIG,7,10,2022,18,30
VTBS,2022-10-07 19:00:00,100.9819,13.3553,2.0,77.0,75.2,94.19,,2.0,0.0,29.85,6.21,FEW,700.0,HZ,77.0,VTBS 071900Z VRB02KT 9999 FEW007 25/24 Q1011 NOSIG,7,10,2022,19,0
VTBS,2022-10-07 19:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,350.0,3.0,0.0,29.85,6.21,FEW,800.0,HZ,77.0,VTBS 071930Z 35003KT 9999 FEW008 25/24 Q1011 NOSIG,7,10,2022,19,30
VTBS,2022-10-07 20:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,,3.0,0.0,29.85,6.21,FEW,700.0,HZ,78.8,VTBS 072000Z VRB03KT 9999 FEW007 26/24 Q1011 NOSIG,7,10,2022,20,0
VTBS,2022-10-07 20:30:00,100.9819,13.3553,2.0,78.8,75.2,88.75,50.0,5.0,0.0,29.83,6.21,FEW,400.0,HZ,78.8,VTBS 072030Z 05005KT 9999 FEW004 26/24 Q1010 NOSIG,7,10,2022,20,30
VTBS,2022-10-07 21:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,30.0,3.0,0.0,29.83,6.21,FEW,400.0,HZ,78.8,VTBS 072100Z 03003KT 360V090 9999 FEW004 26/24 Q1010 NOSIG,7,10,2022,21,0
VTBS,2022-10-07 21:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,20.0,4.0,0.0,29.83,5.59,FEW,400.0,HZ,77.0,VTBS 072130Z 02004KT 340V060 9000 FEW004 25/24 Q1010 NOSIG,7,10,2022,21,30
VTBS,2022-10-07 22:00:00,100.9819,13.3553,2.0,77.0,75.2,94.19,30.0,4.0,0.0,29.83,5.59,FEW,400.0,HZ,77.0,VTBS 072200Z 03004KT 010V090 9000 FEW004 25/24 Q1010 NOSIG,7,10,2022,22,0
VTBS,2022-10-07 22:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,30.0,3.0,0.0,29.83,5.59,FEW,400.0,HZ,77.0,VTBS 072230Z 03003KT 350V080 9000 FEW004 25/24 Q1010 NOSIG,7,10,2022,22,30
VTBS,2022-10-07 23:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,20.0,4.0,0.0,29.85,5.59,FEW,500.0,HZ,78.8,VTBS 072300Z 02004KT 9000 FEW005 26/24 Q1011 NOSIG,7,10,2022,23,0
VTBS,2022-10-07 23:30:00,100.9819,13.3553,2.0,77.0,75.2,94.19,350.0,2.0,0.0,29.85,4.97,FEW,500.0,HZ,77.0,VTBS 072330Z 35002KT 8000 FEW005 BKN090 25/24 Q1011 NOSIG,7,10,2022,23,30
VTBS,2022-10-08 00:00:00,100.9819,13.3553,2.0,78.8,75.2,88.75,350.0,2.0,0.0,29.85,4.97,FEW,500.0,HZ,78.8,VTBS 080000Z 35002KT 8000 FEW005 BKN080 26/24 Q1011 NOSIG,8,10,2022,0,0
VTBS,2022-10-08 00:30:00,100.9819,13.3553,2.0,78.8,75.2,88.75,360.0,3.0,0.0,29.88,4.35,SCT,500.0,HZ,78.8,VTBS 080030Z 36003KT 330V040 7000 SCT005 BKN080 26/24 Q1012 NOSIG,8,10,2022,0,30
VTBS,2022-10-08 01:00:00,100.9819,13.3553,2.0,78.8,77.0,94.23,360.0,7.0,0.0,29.85,4.97,SCT,600.0,HZ,78.8,VTBS 080100Z 36007KT 8000 SCT006 BKN090 26/25 Q1011 NOSIG,8,10,2022,1,0
VTBS,2022-10-08 01:30:00,100.9819,13.3553,2.0,80.6,77.0,88.83,20.0,9.0,0.0,29.88,5.59,SCT,800.0,HZ,87.59,VTBS 080130Z 02009KT 9000 SCT008 27/25 Q1012 NOSIG,8,10,2022,1,30
VTBS,2022-10-08 02:00:00,100.9819,13.3553,2.0,80.6,77.0,88.83,20.0,12.0,0.0,29.88,5.59,SCT,1000.0,HZ,87.59,VTBS 080200Z 02012KT 9000 SCT010 27/25 Q1012 NOSIG,8,10,2022,2,0
