station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,skyc1,skyl1,wxcodes,feel,metar,day,month,year,hr,min
OTHH,2022-10-06 21:00:00,51.6084,25.2746,-3.72,86.0,80.6,83.99,350.0,7.0,0.0,29.68,5.59,NSC,,HZ,101.9,OTHH 062100Z 35007KT 9000 NSC 30/27 Q1005 NOSIG,6,10,2022,21,0
OTHH,2022-10-06 22:00:00,51.6084,25.2746,-3.72,86.0,80.6,83.99,340.0,5.0,0.0,29.68,5.59,NSC,,HZ,101.9,OTHH 062200Z 34005KT 9000 NSC 30/27 Q1005 NOSIG,6,10,2022,22,0
OTHH,2022-10-06 23:00:00,51.6084,25.2746,-3.72,84.2,78.8,83.88,,2.0,0.0,29.68,5.59,NSC,,HZ,96.1,OTHH 062300Z VRB02KT 9000 NSC 29/26 Q1005 NOSIG,6,10,2022,23,0
OTHH,2022-10-07 01:00:00,51.6084,25.2746,-3.72,82.4,77.0,83.77,,2.0,0.0,29.68,5.59,NSC,,HZ,90.85,OTHH 070100Z VRB02KT 9000 NSC 28/25 Q1005 NOSIG,7,10,2022,1,0
OTHH,2022-10-07 02:00:00,51.6084,25.2746,-3.72,82.4,77.0,83.77,310.0,4.0,0.0,29.71,5.59,NSC,,HZ,90.85,OTHH 070200Z 31004KT 9000 NSC 28/25 Q1006 NOSIG,7,10,2022,2,0
OTHH,2022-10-07 03:00:00,51.6084,25.2746,-3.72,84.2,77.0,79.04,300.0,8.0,0.0,29.71,4.35,NSC,,HZ,94.16,OTHH 070300Z 30008KT 7000 NSC 29/25 Q1006 NOSIG,7,10,2022,3,0
OTHH,2022-10-07 04:00:00,51.6084,25.2746,-3.72,84.2,77.0,79.04,300.0,7.0,0.0,29.71,5.59,NSC,,HZ,94.16,OTHH 070400Z 30007KT 9000 NSC 29/25 Q1006 NOSIG,7,10,2022,4,0
OTHH,2022-10-07 11:00:00,51.6084,25.2746,-3.72,93.2,77.0,59.47,80.0,7.0,0.0,29.68,5.59,NSC,,HZ,107.52,OTHH 071100Z 08007KT 9000 NSC 34/25 Q1005 NOSIG,7,10,2022,11,0
OTHH,2022-10-07 12:00:00,51.6084,25.2746,-3.72,95.0,75.2,52.98,90.0,7.0,0.0,29.65,5.59,NSC,,HZ,107.39,OTHH 071200Z 09007KT 9000 NSC 35/24 Q1004 NOSIG,7,10,2022,12,0
OTHH,2022-10-07 22:00:00,51.6084,25.2746,-3.72,87.8,78.8,74.77,60.0,6.0,0.0,29.71,5.59,NSC,,HZ,102.37,OTHH 072200Z 06006KT 9000 NSC 31/26 Q1006 NOSIG,7,10,2022,22,0
OTHH,2022-10-08 03:00:00,51.6084,25.2746,-3.72,86.0,78.8,79.18,40.0,4.0,0.0,29.77,4.35,NSC,,HZ,99.38,OTHH 080300Z 04004KT 360V060 7000 NSC 30/26 Q1008 NOSIG,8,10,2022,3,0
OTHH,2022-10-08 04:00:00,51.6084,25.2746,-3.72,87.8,78.8,74.77,50.0,5.0,0.0,29.77,4.97,NSC,,HZ,102.37,OTHH 080400Z 05005KT 020V090 8000 NSC 31/26 Q1008 NOSIG,8,10,2022,4,0
OTHH,2022-10-09 13:00:00,51.6084,25.2746,-3.72,95.0,71.6,46.93,110.0,7.0,0.0,29.8,6.21,FEW,3500.0,HZ,103.13,OTHH 091300Z 11007KT 9999 FEW035 35/22 Q1009 NOSIG,9,10,2022,13,0
OTHH,2022-10-09 14:00:00,51.6084,25.2746,-3.72,91.4,73.4,55.77,110.0,7.0,0.0,29.8,6.21,FEW,3500.0,HZ,100.52,OTHH 091400Z 11007KT 9999 FEW035TCU 33/23 Q1009 NOSIG,9,10,2022,14,0
OTHH,2022-10-10 12:00:00,51.6084,25.2746,-3.72,95.0,71.6,46.93,110.0,8.0,0.0,29.83,6.21,FEW,4000.0,HZ,103.13,OTHH 101200Z 11008KT 9999 FEW040 35/22 Q1010 NOSIG,10,10,2022,12,0
OTHH,2022-10-10 13:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,80.0,6.0,0.0,29.85,6.21,FEW,4000.0,HZ,102.82,OTHH 101300Z 08006KT 9999 FEW040 34/23 Q1011 NOSIG,10,10,2022,13,0
OTHH,2022-10-12 14:00:00,51.6084,25.2746,-3.72,91.4,68.0,46.41,100.0,9.0,0.0,29.77,6.21,FEW,4000.0,HZ,95.55,OTHH 121400Z 10009KT 9999 FEW040 33/20 Q1008 NOSIG,12,10,2022,14,0
OTHH,2022-10-13 00:00:00,51.6084,25.2746,-3.72,82.4,77.0,83.77,310.0,3.0,0.0,29.8,4.97,NSC,,HZ,90.85,OTHH 130000Z 31003KT 8000 NSC 28/25 Q1009 NOSIG,13,10,2022,0,0
OTHH,2022-10-13 01:00:00,51.6084,25.2746,-3.72,80.6,77.0,88.83,,2.0,0.0,29.8,4.97,NSC,,HZ,87.59,OTHH 130100Z VRB02KT 8000 NSC 27/25 Q1009 NOSIG,13,10,2022,1,0
OTHH,2022-10-13 02:00:00,51.6084,25.2746,-3.72,80.6,75.2,83.66,,2.0,0.0,29.83,3.73,FEW,1100.0,HZ,86.17,OTHH 130200Z VRB02KT 6000 FEW011 27/24 Q1010 NOSIG,13,10,2022,2,0
OTHH,2022-10-13 03:00:00,51.6084,25.2746,-3.72,80.6,77.0,88.83,,2.0,0.0,29.85,3.11,FEW,1200.0,HZ,87.59,OTHH 130300Z VRB02KT 5000 HZ FEW012 27/25 Q1011 TEMPO 4500,13,10,2022,3,0
OTHH,2022-10-13 04:00:00,51.6084,25.2746,-3.72,84.2,78.8,83.88,310.0,3.0,0.0,29.85,3.11,NSC,,HZ,96.1,OTHH 130400Z 31003KT 5000 HZ NSC 29/26 Q1011 TEMPO 4500,13,10,2022,4,0
OTHH,2022-10-13 05:00:00,51.6084,25.2746,-3.72,86.0,77.0,74.61,300.0,5.0,0.0,29.88,4.35,NSC,,HZ,97.15,OTHH 130500Z 30005KT 270V330 7000 NSC 30/25 Q1012 NOSIG,13,10,2022,5,0
OTHH,2022-10-13 06:00:00,51.6084,25.2746,-3.72,87.8,75.2,66.35,20.0,5.0,0.0,29.88,4.97,FEW,2500.0,HZ,97.76,OTHH 130600Z 02005KT 340V070 8000 FEW025 31/24 Q1012 NOSIG,13,10,2022,6,0
OTHH,2022-10-13 07:00:00,51.6084,25.2746,-3.72,89.6,73.4,59.01,10.0,7.0,0.0,29.88,4.97,FEW,2500.0,HZ,98.2,OTHH 130700Z 01007KT 8000 FEW025 32/23 Q1012 NOSIG,13,10,2022,7,0
OTHH,2022-10-13 08:00:00,51.6084,25.2746,-3.72,91.4,73.4,55.77,10.0,7.0,0.0,29.85,5.59,NSC,,HZ,100.52,OTHH 130800Z 01007KT 9000 NSC 33/23 Q1011 NOSIG,13,10,2022,8,0
OTHH,2022-10-13 09:00:00,51.6084,25.2746,-3.72,91.4,71.6,52.48,30.0,5.0,0.0,29.83,5.59,NSC,,HZ,98.64,OTHH 130900Z 03005KT 9000 NSC 33/22 Q1010 NOSIG,13,10,2022,9,0
OTHH,2022-10-13 10:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,70.0,7.0,0.0,29.83,5.59,NSC,,HZ,102.82,OTHH 131000Z 07007KT 030V100 9000 NSC 34/23 Q1010 NOSIG,13,10,2022,10,0
OTHH,2022-10-13 11:00:00,51.6084,25.2746,-3.72,93.2,64.4,38.73,70.0,7.0,0.0,29.8,5.59,NSC,,HZ,95.2,OTHH 131100Z 07007KT 030V090 9000 NSC 34/18 Q1009 NOSIG,13,10,2022,11,0
OTHH,2022-10-13 12:00:00,51.6084,25.2746,-3.72,91.4,73.4,55.77,60.0,6.0,0.0,29.8,5.59,FEW,4000.0,HZ,100.52,OTHH 131200Z 06006KT 020V080 9000 FEW040 33/23 Q1009 NOSIG,13,10,2022,12,0
OTHH,2022-10-13 13:00:00,51.6084,25.2746,-3.72,91.4,75.2,59.24,80.0,6.0,0.0,29.8,5.59,FEW,4000.0,HZ,102.65,OTHH 131300Z 08006KT 9000 FEW040TCU 33/24 Q1009 NOSIG,13,10,2022,13,0
OTHH,2022-10-13 14:00:00,51.6084,25.2746,-3.72,89.6,75.2,62.68,90.0,6.0,0.0,29.8,4.97,FEW,4000.0,HZ,100.23,OTHH 131400Z 09006KT 8000 FEW040 32/24 Q1009 NOSIG,13,10,2022,14,0
OTHH,2022-10-13 20:00:00,51.6084,25.2746,-3.72,82.4,75.2,78.9,0.0,0.0,0.0,29.83,5.59,NSC,,HZ,89.48,OTHH 132000Z 00000KT 9000 NSC 28/24 Q1010 NOSIG,13,10,2022,20,0
OTHH,2022-10-14 07:00:00,51.6084,25.2746,-3.72,91.4,75.2,59.24,,5.0,0.0,29.88,6.21,FEW,2500.0,HZ,102.65,OTHH 140700Z VRB05KT 9999 FEW025 33/24 Q1012 NOSIG,14,10,2022,7,0
OTHH,2022-10-14 10:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,140.0,10.0,0.0,29.83,6.21,FEW,4000.0,HZ,102.82,OTHH 141000Z 14010KT 100V160 9999 FEW040 34/23 Q1010 NOSIG,14,10,2022,10,0
OTHH,2022-10-14 11:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,120.0,10.0,0.0,29.8,6.21,FEW,4000.0,HZ,102.82,OTHH 141100Z 12010KT 9999 FEW040 34/23 Q1009 NOSIG,14,10,2022,11,0
OTHH,2022-10-14 12:00:00,51.6084,25.2746,-3.72,93.2,75.2,56.01,120.0,9.0,0.0,29.8,5.59,FEW,4000.0,HZ,105.02,OTHH 141200Z 12009KT 9000 FEW040 34/24 Q1009 NOSIG,14,10,2022,12,0
OTHH,2022-10-14 13:00:00,51.6084,25.2746,-3.72,89.6,77.0,66.55,150.0,6.0,0.0,29.8,4.97,FEW,4000.0,HZ,102.54,OTHH 141300Z 15006KT 120V180 8000 FEW040 32/25 Q1009 NOSIG,14,10,2022,13,0
OTHH,2022-10-14 14:00:00,51.6084,25.2746,-3.72,89.6,73.4,59.01,120.0,7.0,0.0,29.8,4.97,FEW,4000.0,HZ,98.2,OTHH 141400Z 12007KT 090V160 8000 FEW040 32/23 Q1009 NOSIG,14,10,2022,14,0
OTHH,2022-10-15 01:00:00,51.6084,25.2746,-3.72,84.2,75.2,74.44,90.0,3.0,0.0,29.83,5.59,NSC,,HZ,92.45,OTHH 150100Z 09003KT 9000 NSC 29/24 Q1010 NOSIG,15,10,2022,1,0
OTHH,2022-10-15 02:00:00,51.6084,25.2746,-3.72,80.6,71.6,74.11,,1.0,0.0,29.85,5.59,NSC,,HZ,84.57,OTHH 150200Z VRB01KT 9000 NSC 27/22 Q1011 NOSIG,15,10,2022,2,0
OTHH,2022-10-15 03:00:00,51.6084,25.2746,-3.72,86.0,75.2,70.27,90.0,4.0,0.0,29.85,4.35,NSC,,HZ,95.19,OTHH 150300Z 09004KT 7000 NSC 30/24 Q1011 NOSIG,15,10,2022,3,0
OTHH,2022-10-15 04:00:00,51.6084,25.2746,-3.72,87.8,75.2,66.35,110.0,5.0,0.0,29.88,5.59,NSC,,HZ,97.76,OTHH 150400Z 11005KT 9000 NSC 31/24 Q1012 NOSIG,15,10,2022,4,0
OTHH,2022-10-15 05:00:00,51.6084,25.2746,-3.72,89.6,75.2,62.68,130.0,7.0,0.0,29.91,5.59,NSC,,HZ,100.23,OTHH 150500Z 13007KT 9000 NSC 32/24 Q1013 NOSIG,15,10,2022,5,0
OTHH,2022-10-15 08:00:00,51.6084,25.2746,-3.72,95.0,71.6,46.93,130.0,7.0,0.0,29.88,6.21,FEW,3500.0,HZ,103.13,OTHH 150800Z 13007KT 100V160 9999 FEW035 35/22 Q1012 NOSIG,15,10,2022,8,0
OTHH,2022-10-15 09:00:00,51.6084,25.2746,-3.72,95.0,64.4,36.63,140.0,9.0,0.0,29.85,6.21,FEW,3500.0,HZ,97.26,OTHH 150900Z 14009KT 9999 FEW035 35/18 Q1011 NOSIG,15,10,2022,9,0
OTHH,2022-10-15 10:00:00,51.6084,25.2746,-3.72,95.0,62.6,34.39,130.0,11.0,0.0,29.83,6.21,FEW,3500.0,HZ,96.22,OTHH 151000Z 13011KT 9999 FEW035 35/17 Q1010 NOSIG,15,10,2022,10,0
OTHH,2022-10-15 11:00:00,51.6084,25.2746,-3.72,95.0,64.4,36.63,140.0,10.0,0.0,29.83,6.21,FEW,4000.0,HZ,97.26,OTHH 151100Z 14010KT 9999 FEW040 35/18 Q1010 NOSIG,15,10,2022,11,0
OTHH,2022-10-15 12:00:00,51.6084,25.2746,-3.72,93.2,62.6,36.35,120.0,9.0,0.0,29.83,6.21,FEW,4000.0,HZ,94.2,OTHH 151200Z 12009KT 9999 FEW040 34/17 Q1010 NOSIG,15,10,2022,12,0
OTHH,2022-10-15 13:00:00,51.6084,25.2746,-3.72,93.2,66.2,41.23,120.0,8.0,0.0,29.83,6.21,FEW,4000.0,HZ,96.35,OTHH 151300Z 12008KT 9999 FEW040 34/19 Q1010 NOSIG,15,10,2022,13,0
OTHH,2022-10-16 08:00:00,51.6084,25.2746,-3.72,93.2,66.2,41.23,20.0,6.0,0.0,29.94,6.21,FEW,4000.0,HZ,96.35,OTHH 160800Z AUTO 02006KT 350V050 9999 FEW040 34/19 Q1014 NOSIG,16,10,2022,8,0
OTHH,2022-10-16 09:00:00,51.6084,25.2746,-3.72,95.0,62.6,34.39,30.0,6.0,0.0,29.91,6.21,FEW,4000.0,HZ,96.22,OTHH 160900Z AUTO 03006KT 9999 FEW040 35/17 Q1013 NOSIG,16,10,2022,9,0
OTHH,2022-10-16 10:00:00,51.6084,25.2746,-3.72,96.8,51.8,22.04,20.0,6.0,0.0,29.88,6.21,FEW,4000.0,HZ,94.12,OTHH 161000Z AUTO 02006KT 350V050 9999 FEW040 36/11 Q1012 NOSIG,16,10,2022,10,0
OTHH,2022-10-17 03:00:00,51.6084,25.2746,-3.72,80.6,69.8,69.71,,2.0,0.0,29.97,5.59,NSC,,HZ,83.9,OTHH 170300Z VRB02KT 9000 NSC 27/21 Q1015 NOSIG,17,10,2022,3,0
OTHH,2022-10-18 03:00:00,51.6084,25.2746,-3.72,80.6,73.4,78.76,330.0,3.0,0.0,29.91,5.59,NSC,,HZ,85.32,OTHH 180300Z 33003KT 9000 NSC 27/23 Q1013 NOSIG,18,10,2022,3,0
OTHH,2022-10-20 03:00:00,51.6084,25.2746,-3.72,78.8,71.6,78.62,240.0,4.0,0.0,29.88,4.97,NSC,,HZ,78.8,OTHH 200300Z 24004KT 8000 NSC 26/22 Q1012 NOSIG,20,10,2022,3,0
OTHH,2022-10-20 04:00:00,51.6084,25.2746,-3.72,82.4,73.4,74.28,0.0,0.0,0.0,29.88,4.97,NSC,,HZ,88.26,OTHH 200400Z 00000KT 8000 NSC 28/23 Q1012 NOSIG,20,10,2022,4,0
OTHH,2022-10-21 03:00:00,51.6084,25.2746,-3.72,80.6,73.4,78.76,220.0,4.0,0.0,29.88,4.97,NSC,,HZ,85.32,OTHH 210300Z 22004KT 8000 NSC 27/23 Q1012 NOSIG,21,10,2022,3,0
OTHH,2022-10-21 04:00:00,51.6084,25.2746,-3.72,82.4,73.4,74.28,210.0,4.0,0.0,29.91,4.35,NSC,,HZ,88.26,OTHH 210400Z 21004KT 7000 NSC 28/23 Q1013 NOSIG,21,10,2022,4,0
OTHH,2022-10-21 05:00:00,51.6084,25.2746,-3.72,86.0,73.4,66.15,200.0,6.0,0.0,29.94,5.59,NSC,,HZ,93.45,OTHH 210500Z 20006KT 9000 NSC 30/23 Q1014 NOSIG,21,10,2022,5,0
OTHH,2022-10-21 09:00:00,51.6084,25.2746,-3.72,95.0,69.8,44.14,100.0,9.0,0.0,29.91,5.59,NSC,,HZ,101.37,OTHH 210900Z 10009KT 9000 NSC 35/21 Q1013 NOSIG,21,10,2022,9,0
OTHH,2022-10-21 10:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,80.0,9.0,0.0,29.88,4.97,NSC,,HZ,102.82,OTHH 211000Z 08009KT 8000 NSC 34/23 Q1012 NOSIG,21,10,2022,10,0
OTHH,2022-10-21 11:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,90.0,8.0,0.0,29.88,3.73,NSC,,HZ,102.82,OTHH 211100Z 09008KT 060V120 6000 NSC 34/23 Q1012 NOSIG,21,10,2022,11,0
OTHH,2022-10-21 12:00:00,51.6084,25.2746,-3.72,93.2,73.4,52.73,100.0,9.0,0.0,29.88,3.73,NSC,,HZ,102.82,OTHH 211200Z 10009KT 6000 NSC 34/23 Q1012 NOSIG,21,10,2022,12,0
OTHH,2022-10-21 13:00:00,51.6084,25.2746,-3.72,91.4,77.0,62.9,120.0,7.0,0.0,29.88,3.73,NSC,,HZ,105.06,OTHH 211300Z 12007KT 6000 NSC 33/25 Q1012 NOSIG,21,10,2022,13,0
OTHH,2022-10-21 14:00:00,51.6084,25.2746,-3.72,89.6,77.0,66.55,120.0,8.0,0.0,29.91,4.35,NSC,,HZ,102.54,OTHH 211400Z 12008KT 7000 NSC 32/25 Q1013 NOSIG,21,10,2022,14,0
OTHH,2022-10-22 03:00:00,51.6084,25.2746,-3.72,80.6,71.6,74.11,200.0,4.0,0.0,29.97,4.35,NSC,,HZ,84.57,OTHH 220300Z 20004KT 7000 NSC 27/22 Q1015 NOSIG,22,10,2022,3,0
OTHH,2022-10-22 04:00:00,51.6084,25.2746,-3.72,82.4,73.4,74.28,210.0,3.0,0.0,30.0,4.97,NSC,,HZ,88.26,OTHH 220400Z 21003KT 8000 NSC 28/23 Q1016 NOSIG,22,10,2022,4,0
OTHH,2022-10-22 05:00:00,51.6084,25.2746,-3.72,86.0,75.2,70.27,210.0,5.0,0.0,30.0,5.59,NSC,,HZ,95.19,OTHH 220500Z 21005KT 9000 NSC 30/24 Q1016 NOSIG,22,10,2022,5,0
OTHH,2022-10-23 03:00:00,51.6084,25.2746,-3.72,78.8,71.6,78.62,240.0,3.0,0.0,30.0,4.35,NSC,,HZ,78.8,OTHH 230300Z 24003KT 7000 NSC 26/22 Q1016 NOSIG,23,10,2022,3,0
OTHH,2022-10-23 04:00:00,51.6084,25.2746,-3.72,82.4,73.4,74.28,,2.0,0.0,30.03,4.97,NSC,,HZ,88.26,OTHH 230400Z VRB02KT 8000 NSC 28/23 Q1017 NOSIG,23,10,2022,4,0
OTHH,2022-10-23 09:00:00,51.6084,25.2746,-3.72,93.2,59.0,31.99,20.0,7.0,0.0,30.0,6.21,FEW,4000.0,HZ,92.57,OTHH 230900Z 02007KT 9999 FEW040 34/15 Q1016 NOSIG,23,10,2022,9,0
OTHH,2022-10-23 10:00:00,51.6084,25.2746,-3.72,91.4,64.4,40.96,30.0,8.0,0.0,29.97,6.21,FEW,4000.0,HZ,93.19,OTHH 231000Z 03008KT 9999 FEW040 33/18 Q1015 NOSIG,23,10,2022,10,0
OTHH,2022-10-24 03:00:00,51.6084,25.2746,-3.72,77.0,66.2,69.33,320.0,5.0,0.0,29.94,5.59,NSC,,HZ,77.0,OTHH 240300Z 32005KT 9000 NSC 25/19 Q1014 NOSIG,24,10,2022,3,0
OTHH,2022-10-24 04:00:00,51.6084,25.2746,-3.72,80.6,69.8,69.71,,2.0,0.0,29.97,5.59,NSC,,HZ,83.9,OTHH 240400Z VRB02KT 9000 NSC 27/21 Q1015 NOSIG,24,10,2022,4,0
OTHH,2022-10-24 05:00:00,51.6084,25.2746,-3.72,82.4,73.4,74.28,340.0,5.0,0.0,29.97,5.59,NSC,,HZ,88.26,OTHH 240500Z 34005KT 9000 /// NSC 28/23 Q1015 NOSIG,24,10,2022,5,0
OTHH,2022-10-24 06:00:00,51.6084,25.2746,-3.72,84.2,71.6,65.95,10.0,5.0,0.0,29.97,5.59,NSC,,HZ,89.6,OTHH 240600Z 01005KT 320V060 9000 /// NSC 29/22 Q1015 NOSIG,24,10,2022,6,0
OTHH,2022-10-24 07:00:00,51.6084,25.2746,-3.72,89.6,69.8,52.23,,2.0,0.0,29.94,5.59,NSC,,HZ,94.85,OTHH 240700Z VRB02KT 9000 NSC 32/21 Q1014 NOSIG,24,10,2022,7,0
OTHH,2022-10-24 08:00:00,51.6084,25.2746,-3.72,89.6,69.8,52.23,80.0,5.0,0.0,29.94,5.59,NSC,,HZ,94.85,OTHH 240800Z 08005KT 040V120 9000 NSC 32/21 Q1014 NOSIG,24,10,2022,8,0
OTHH,2022-10-24 09:00:00,51.6084,25.2746,-3.72,91.4,69.8,49.36,100.0,7.0,0.0,29.91,5.59,NSC,,HZ,96.99,OTHH 240900Z 10007KT 080V140 9000 NSC 33/21 Q1013 NOSIG,24,10,2022,9,0
OTHH,2022-10-24 10:00:00,51.6084,25.2746,-3.72,91.4,62.6,38.45,90.0,7.0,0.0,29.88,5.59,NSC,,HZ,92.23,OTHH 241000Z 09007KT 9000 NSC 33/17 Q1012 NOSIG,24,10,2022,10,0
OTHH,2022-10-24 11:00:00,51.6084,25.2746,-3.72,91.4,64.4,40.96,110.0,8.0,0.0,29.85,5.59,NSC,,HZ,93.19,OTHH 241100Z 11008KT 9000 NSC 33/18 Q1011 NOSIG,24,10,2022,11,0
OTHH,2022-10-25 03:00:00,51.6084,25.2746,-3.72,77.0,68.0,73.78,250.0,4.0,0.0,29.88,4.35,NSC,,HZ,77.0,OTHH 250300Z 25004KT 7000 NSC 25/20 Q1012 NOSIG,25,10,2022,3,0
OTHH,2022-10-25 05:00:00,51.6084,25.2746,-3.72,86.0,68.0,55.04,230.0,4.0,0.0,29.91,5.59,NSC,,HZ,89.41,OTHH 250500Z 23004KT 9000 NSC 30/20 Q1013 NOSIG,25,10,2022,5,0
OTHH,2022-10-26 04:00:00,51.6084,25.2746,-3.72,80.6,66.2,61.58,,1.0,0.0,29.97,5.59,NSC,,HZ,82.75,OTHH 260400Z VRB01KT 9000 NSC 27/19 Q1015 NOSIG,26,10,2022,4,0
OTHH,2022-10-26 05:00:00,51.6084,25.2746,-3.72,84.2,69.8,62.03,,2.0,0.0,29.97,5.59,NSC,,HZ,88.43,OTHH 260500Z VRB02KT 9000 NSC 29/21 Q1015 NOSIG,26,10,2022,5,0
OTHH,2022-10-26 06:00:00,51.6084,25.2746,-3.72,86.0,69.8,58.55,30.0,4.0,0.0,29.97,5.59,NSC,,HZ,90.58,OTHH 260600Z 03004KT 360V070 9000 NSC 30/21 Q1015 NOSIG,26,10,2022,6,0
OTHH,2022-10-26 12:00:00,51.6084,25.2746,-3.72,89.6,64.4,43.34,110.0,7.0,0.0,29.91,5.59,NSC,,HZ,91.23,OTHH 261200Z 11007KT 9000 NSC 32/18 Q1013 NOSIG,26,10,2022,12,0
OTHH,2022-10-26 13:00:00,51.6084,25.2746,-3.72,89.6,64.4,43.34,110.0,7.0,0.0,29.91,5.59,NSC,,HZ,91.23,OTHH 261300Z 11007KT 9000 NSC 32/18 Q1013 NOSIG,26,10,2022,13,0
OTHH,2022-10-26 14:00:00,51.6084,25.2746,-3.72,87.8,66.2,48.84,80.0,6.0,0.0,29.91,5.59,NSC,,HZ,90.31,OTHH 261400Z 08006KT 9000 NSC 31/19 Q1013 NOSIG,26,10,2022,14,0
OTHH,2022-10-27 00:00:00,51.6084,25.2746,-3.72,84.2,69.8,62.03,70.0,3.0,0.0,29.94,6.21,FEW,3000.0,HZ,88.43,OTHH 270000Z 07003KT 9999 FEW030 29/21 Q1014 NOSIG,27,10,2022,0,0
OTHH,2022-10-27 03:00:00,51.6084,25.2746,-3.72,78.8,71.6,78.62,280.0,2.0,0.0,29.94,4.97,NSC,,HZ,78.8,OTHH 270300Z 28002KT 8000 NSC 26/22 Q1014 NOSIG,27,10,2022,3,0
OTHH,2022-10-27 04:00:00,51.6084,25.2746,-3.72,82.4,71.6,69.9,,2.0,0.0,29.97,4.97,FEW,3500.0,HZ,87.18,OTHH 270400Z VRB02KT 8000 FEW035 28/22 Q1015 NOSIG,27,10,2022,4,0
OTHH,2022-10-27 05:00:00,51.6084,25.2746,-3.72,86.0,71.6,62.25,,3.0,0.0,30.0,6.21,FEW,3500.0,HZ,91.92,OTHH 270500Z VRB03KT 9999 FEW035 30/22 Q1016 NOSIG,27,10,2022,5,0
OTHH,2022-10-27 06:00:00,51.6084,25.2746,-3.72,87.8,68.0,51.98,190.0,4.0,0.0,30.0,6.21,FEW,3500.0,HZ,91.43,OTHH 270600Z 19004KT 130V230 9999 FEW035 31/20 Q1016 NOSIG,27,10,2022,6,0
OTHH,2022-10-27 09:00:00,51.6084,25.2746,-3.72,91.4,71.6,52.48,150.0,9.0,0.0,29.94,6.21,FEW,4000.0,HZ,98.64,OTHH 270900Z 15009KT 110V180 9999 FEW040 33/22 Q1014 NOSIG,27,10,2022,9,0
OTHH,2022-10-27 11:00:00,51.6084,25.2746,-3.72,89.6,71.6,55.53,130.0,11.0,0.0,29.91,5.59,NSC,,HZ,96.41,OTHH 271100Z 13011KT 9000 NSC 32/22 Q1013 NOSIG,27,10,2022,11,0
OTHH,2022-10-27 12:00:00,51.6084,25.2746,-3.72,89.6,73.4,59.01,140.0,11.0,0.0,29.91,4.97,NSC,,HZ,98.2,OTHH 271200Z 14011KT 8000 NSC 32/23 Q1013 NOSIG,27,10,2022,12,0
OTHH,2022-10-27 13:00:00,51.6084,25.2746,-3.72,87.8,73.4,62.47,130.0,10.0,0.0,29.91,4.97,NSC,,HZ,95.86,OTHH 271300Z 13010KT 8000 NSC 31/23 Q1013 NOSIG,27,10,2022,13,0
OTHH,2022-10-27 14:00:00,51.6084,25.2746,-3.72,86.0,75.2,70.27,110.0,7.0,0.0,29.91,4.35,NSC,,HZ,95.19,OTHH 271400Z 11007KT 7000 NSC 30/24 Q1013 NOSIG,27,10,2022,14,0
OTHH,2022-10-27 15:00:00,51.6084,25.2746,-3.72,86.0,75.2,70.27,110.0,6.0,0.0,29.91,4.97,NSC,,HZ,95.19,OTHH 271500Z 11006KT 8000 NSC 30/24 Q1013 NOSIG,27,10,2022,15,0
OTHH,2022-10-27 16:00:00,51.6084,25.2746,-3.72,86.0,73.4,66.15,50.0,6.0,0.0,29.94,4.97,NSC,,HZ,93.45,OTHH 271600Z 05006KT 8000 NSC 30/23 Q1014 NOSIG,27,10,2022,16,0
OTHH,2022-10-27 17:00:00,51.6084,25.2746,-3.72,86.0,73.4,66.15,70.0,7.0,0.0,29.94,4.97,NSC,,HZ,93.45,OTHH 271700Z 07007KT 050V110 8000 NSC 30/23 Q1014 NOSIG,27,10,2022,17,0
OTHH,2022-10-27 18:00:00,51.6084,25.2746,-3.72,86.0,73.4,66.15,80.0,6.0,0.0,29.94,5.59,NSC,,HZ,93.45,OTHH 271800Z 08006KT 9000 NSC 30/23 Q1014 NOSIG,27,10,2022,18,0
OTHH,2022-10-27 19:00:00,51.6084,25.2746,-3.72,86.0,73.4,66.15,100.0,5.0,0.0,29.94,5.59,NSC,,HZ,93.45,OTHH 271900Z 10005KT 9000 NSC 30/23 Q1014 NOSIG,27,10,2022,19,0
OTHH,2022-10-27 21:00:00,51.6084,25.2746,-3.72,84.2,73.4,70.08,120.0,4.0,0.0,29.91,5.59,NSC,,HZ,90.94,OTHH 272100Z 12004KT 090V160 9000 NSC 29/23 Q1013 NOSIG,27,10,2022,21,0
OTHH,2022-10-27 22:00:00,51.6084,25.2746,-3.72,84.2,73.4,70.08,150.0,4.0,0.0,29.91,5.59,NSC,,HZ,90.94,OTHH 272200Z 15004KT 9000 NSC 29/23 Q1013 NOSIG,27,10,2022,22,0
OTHH,2022-10-27 23:00:00,51.6084,25.2746,-3.72,84.2,73.4,70.08,170.0,3.0,0.0,29.91,5.59,NSC,,HZ,90.94,OTHH 272300Z 17003KT 9000 NSC 29/23 Q1013 NOSIG,27,10,2022,23,0
